"Finisar Corp. v. DirecTV Group, Inc.","April 18, 2008",523 F.3d 1323,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Id9cf9c460d6611ddb595a478de34cd72/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DId9cf9c460d6611ddb595a478de34cd72%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=11&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F122015821739
Perricone v. Medicis Pharmaceutical Corp.,"December 20, 2005",432 F.3d 1368,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ic87ee034718811daa185802c1acfea7e/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIc87ee034718811daa185802c1acfea7e%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=12&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F162007917386
"IPXL Holdings, L.L.C. v. Amazon.com, Inc.","November 21, 2005",430 F.3d 1377,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I902248dc5ab411dab072a248d584787d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI902248dc5ab411dab072a248d584787d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=13&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F52007714137
"Seachange Intern., Inc. v. C-COR, Inc.","June 29, 2005",413 F.3d 1361,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1cb28327e8a111d9b386b232635db992/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1cb28327e8a111d9b386b232635db992%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=14&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F312006875518
Toro Co. v. Deere & Co.,"January 20, 2004",355 F.3d 1313,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Id621871089f311d9b6ea9f5a173c4523/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DId621871089f311d9b6ea9f5a173c4523%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=15&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F12004073909
"Verve, LLC v. Crane Cams, Inc.","November 14, 2002",311 F.3d 1116,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Iad364b1a89b611d98b51ba734bfc3c79/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIad364b1a89b611d98b51ba734bfc3c79%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=16&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F52002722538
"Beckson Marine, Inc. v. NFM, Inc.","May 30, 2002",292 F.3d 718,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ib4ec87fb79d711d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIb4ec87fb79d711d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=17&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F102002338231
"Dow Chemical Co. v. Astro-Valcour, Inc.","September 28, 2001",267 F.3d 1334,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia96fc0f879c211d98c82a53fc8ac8757/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa96fc0f879c211d98c82a53fc8ac8757%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=18&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F52001829490
Brown v. 3M,"September 18, 2001",265 F.3d 1349,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1311851179bf11d9ac1ffa9f33b6c3b0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1311851179bf11d9ac1ffa9f33b6c3b0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=19&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F22001784927
Brown v. 3M,"September 18, 2001",265 F.3d 1349,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I1311851179bf11d9ac1ffa9f33b6c3b0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI1311851179bf11d9ac1ffa9f33b6c3b0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=20&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F72001784927
"Mentor H/S, Inc. v. Medical Device Alliance, Inc.","April 9, 2001",244 F.3d 1365,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I497cd08079ad11d9bf29e2067ad74e5b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI497cd08079ad11d9bf29e2067ad74e5b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=21&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F222001290770
Mycogen Plant Science v. Monsanto Co.,"March 12, 2001",243 F.3d 1316,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ie837238c79a611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIe837238c79a611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=22&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F12001208828
"C.R. Bard, Inc. v. M3 Systems, Inc.","September 30, 1998",157 F.3d 1340,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I926c35f8947511d9a707f4371c9c34f0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI926c35f8947511d9a707f4371c9c34f0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=23&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F31998210012
"C.R. Bard, Inc. v. M3 Systems, Inc.","September 30, 1998",157 F.3d 1340,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I926c35f8947511d9a707f4371c9c34f0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI926c35f8947511d9a707f4371c9c34f0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=24&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F81998210012
"Glaverbel Societe Anonyme v. Northlake Marketing & Supply, Inc.","January 23, 1995",45 F.3d 1550,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I3a5496f6910011d98e8fb00d6c6a02dd/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI3a5496f6910011d98e8fb00d6c6a02dd%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=25&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F51995033376
In re Schoenwald,"May 12, 1992",964 F.2d 1122,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia61faac494cd11d9a707f4371c9c34f0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa61faac494cd11d9a707f4371c9c34f0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=26&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F11992091989
"ClearValue, Inc. v. Pearl River Polymers, Inc.","February 17, 2012",668 F.3d 1340,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I2a7b740f598d11e18b1ac573b20fcfb7/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI2a7b740f598d11e18b1ac573b20fcfb7%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=27&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F72027157236
"Ecolab, Inc. v. FMC Corp.","June 9, 2009",569 F.3d 1335,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I2ae6f47155a411deb08de1b7506ad85b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI2ae6f47155a411deb08de1b7506ad85b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=28&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F162019074705
"Upsher-Smith Laboratories, Inc. v. Pamlab, L.L.C.","June 17, 2005",412 F.3d 1319,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I97cca922df4511d9a489ee624f1f6e1a/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI97cca922df4511d9a489ee624f1f6e1a%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=29&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42006815227
Eolas Technologies Inc. v. Microsoft Corp.,"March 2, 2005",399 F.3d 1325,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia491bf128bca11d98aaaa007097b7893/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa491bf128bca11d98aaaa007097b7893%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=30&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F92006295188
"Minnesota Min. & Mfg. Co. v. Chemque, Inc.","August 30, 2002",303 F.3d 1294,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Idc30dd6d79e211d9bf29e2067ad74e5b/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIdc30dd6d79e211d9bf29e2067ad74e5b%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=31&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F82002555369
"Dow Chemical Co. v. Astro-Valcour, Inc.","September 28, 2001",267 F.3d 1334,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia96fc0f879c211d98c82a53fc8ac8757/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a8d0872fd456043%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa96fc0f879c211d98c82a53fc8ac8757%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=26c210012e80dba21f0d0520542dedbf&list=CUSTOMDIGEST&rank=32&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42001829490
