,cited,verdict,verdictDate,invalidProb,citing
71,7921211,0,2014-09-16,0.8292682926829268,8521888.0
72,7921211,0,2014-09-16,0.8292682926829268,8504696.0
73,7921211,0,2014-09-16,0.8292682926829268,8504697.0
74,7921211,0,2014-09-16,0.8292682926829268,8572247.0
75,7921211,0,2014-09-16,0.8292682926829268,8516117.0
76,7921211,0,2014-09-16,0.8292682926829268,8516131.0
77,7921211,0,2014-09-16,0.8292682926829268,8560705.0
78,7921211,0,2014-09-16,0.8292682926829268,8554899.0
79,7921211,0,2014-09-16,0.8292682926829268,8646071.0
80,7921211,0,2014-09-16,0.8292682926829268,8725880.0
81,7921211,0,2014-09-16,0.8292682926829268,8843643.0
82,7921211,0,2014-09-16,0.8292682926829268,8751667.0
83,7921211,0,2014-09-16,0.8292682926829268,8868705.0
84,7921211,0,2014-09-16,0.8292682926829268,8850009.0
85,7921211,0,2014-09-16,0.8292682926829268,8874771.0
86,7921211,0,2014-09-16,0.8292682926829268,8917311.0
87,7921211,0,2014-09-16,0.8292682926829268,9027115.0
88,7921211,0,2014-09-16,0.8292682926829268,8704863.0
89,7921211,0,2014-09-16,0.8292682926829268,9069782.0
90,7921211,0,2014-09-16,0.8292682926829268,9094399.0
91,7921211,0,2014-09-16,0.8292682926829268,9143481.0
92,7921211,0,2014-09-16,0.8292682926829268,9077694.0
93,7921211,0,2014-09-16,0.8292682926829268,9077695.0
94,7921211,0,2014-09-16,0.8292682926829268,9078128.0
95,7921211,0,2014-09-16,0.8292682926829268,8856898.0
96,7921211,0,2014-09-16,0.8292682926829268,8881261.0
97,7921211,0,2014-09-16,0.8292682926829268,8948797.0
98,7921211,0,2014-09-16,0.8292682926829268,8904516.0
99,7921211,0,2014-09-16,0.8292682926829268,9100375.0
100,7921211,0,2014-09-16,0.8292682926829268,8943201.0
101,7921211,0,2014-09-16,0.8292682926829268,9282116.0
102,7921211,0,2014-09-16,0.8292682926829268,9037713.0
103,7921211,0,2014-09-16,0.8292682926829268,9038163.0
104,7921211,0,2014-09-16,0.8292682926829268,9106699.0
105,7921211,0,2014-09-16,0.8292682926829268,9451393.0
106,7921211,0,2014-09-16,0.8292682926829268,9386000.0
107,7921211,0,2014-09-16,0.8292682926829268,9154426.0
108,7921211,0,2014-09-16,0.8292682926829268,9479426.0
109,7921211,0,2014-09-16,0.8292682926829268,9590971.0
110,7921211,0,2014-09-16,0.8292682926829268,9374346.0
111,7921211,0,2014-09-16,0.8292682926829268,9767271.0
112,7921211,0,2014-09-16,0.8292682926829268,9767284.0
113,7921211,0,2014-09-16,0.8292682926829268,9413766.0
114,7921211,0,2014-09-16,0.8292682926829268,9819649.0
115,7921211,0,2014-09-16,0.8292682926829268,9843554.0
116,7921211,0,2014-09-16,0.8292682926829268,9552495.0
117,7921211,0,2014-09-16,0.8292682926829268,9608980.0
118,7921211,0,2014-09-16,0.8292682926829268,9609017.0
119,7921211,0,2014-09-16,0.8292682926829268,9577976.0
120,7921211,0,2014-09-16,0.8292682926829268,9967240.0
121,7921211,0,2014-09-16,0.8292682926829268,9762625.0
122,7921211,0,2014-09-16,0.8292682926829268,9860283.0
123,7490151,0,2014-09-16,0.8292682926829268,7761583.0
124,7490151,0,2014-09-16,0.8292682926829268,7945654.0
125,7490151,0,2014-09-16,0.8292682926829268,7996539.0
126,7490151,0,2014-09-16,0.8292682926829268,7921211.0
127,7490151,0,2014-09-16,0.8292682926829268,7937471.0
128,7490151,0,2014-09-16,0.8292682926829268,8032933.0
129,7490151,0,2014-09-16,0.8292682926829268,8051181.0
130,7490151,0,2014-09-16,0.8292682926829268,7987274.0
131,7490151,0,2014-09-16,0.8292682926829268,7933990.0
132,7490151,0,2014-09-16,0.8292682926829268,7949785.0
133,7490151,0,2014-09-16,0.8292682926829268,8117639.0
134,7490151,0,2014-09-16,0.8292682926829268,8234358.0
135,7490151,0,2014-09-16,0.8292682926829268,8090843.0
136,7490151,0,2014-09-16,0.8292682926829268,8255515.0
137,7490151,0,2014-09-16,0.8292682926829268,8108915.0
138,7490151,0,2014-09-16,0.8292682926829268,8356336.0
139,7490151,0,2014-09-16,0.8292682926829268,8203939.0
140,7490151,0,2014-09-16,0.8292682926829268,8224983.0
141,7490151,0,2014-09-16,0.8292682926829268,8397282.0
142,7490151,0,2014-09-16,0.8292682926829268,8381273.0
143,7490151,0,2014-09-16,0.8292682926829268,8458341.0
144,7490151,0,2014-09-16,0.8292682926829268,8521888.0
145,7490151,0,2014-09-16,0.8292682926829268,8484695.0
146,7490151,0,2014-09-16,0.8292682926829268,8543710.0
147,7490151,0,2014-09-16,0.8292682926829268,8504696.0
148,7490151,0,2014-09-16,0.8292682926829268,8504697.0
149,7490151,0,2014-09-16,0.8292682926829268,8549280.0
150,7490151,0,2014-09-16,0.8292682926829268,8612626.0
151,7490151,0,2014-09-16,0.8292682926829268,8572247.0
152,7490151,0,2014-09-16,0.8292682926829268,8429725.0
153,7490151,0,2014-09-16,0.8292682926829268,8516117.0
154,7490151,0,2014-09-16,0.8292682926829268,8516131.0
155,7490151,0,2014-09-16,0.8292682926829268,8559431.0
156,7490151,0,2014-09-16,0.8292682926829268,8560705.0
157,7490151,0,2014-09-16,0.8292682926829268,8554899.0
158,7490151,0,2014-09-16,0.8292682926829268,8725880.0
159,7490151,0,2014-09-16,0.8292682926829268,8843643.0
160,7490151,0,2014-09-16,0.8292682926829268,8751667.0
161,7490151,0,2014-09-16,0.8292682926829268,8868705.0
162,7490151,0,2014-09-16,0.8292682926829268,8850009.0
163,7490151,0,2014-09-16,0.8292682926829268,8874771.0
164,7490151,0,2014-09-16,0.8292682926829268,8661153.0
165,7490151,0,2014-09-16,0.8292682926829268,8917311.0
166,7490151,0,2014-09-16,0.8292682926829268,9027115.0
167,7490151,0,2014-09-16,0.8292682926829268,8704863.0
168,7490151,0,2014-09-16,0.8292682926829268,9069782.0
169,7490151,0,2014-09-16,0.8292682926829268,9094399.0
170,7490151,0,2014-09-16,0.8292682926829268,9009817.0
171,7490151,0,2014-09-16,0.8292682926829268,8862871.0
172,7490151,0,2014-09-16,0.8292682926829268,9143481.0
173,7490151,0,2014-09-16,0.8292682926829268,9077694.0
174,7490151,0,2014-09-16,0.8292682926829268,9077695.0
175,7490151,0,2014-09-16,0.8292682926829268,9078128.0
176,7490151,0,2014-09-16,0.8292682926829268,8881261.0
177,7490151,0,2014-09-16,0.8292682926829268,8948797.0
178,7490151,0,2014-09-16,0.8292682926829268,8904516.0
179,7490151,0,2014-09-16,0.8292682926829268,9100375.0
180,7490151,0,2014-09-16,0.8292682926829268,8943201.0
181,7490151,0,2014-09-16,0.8292682926829268,9122537.0
182,7490151,0,2014-09-16,0.8292682926829268,9037713.0
183,7490151,0,2014-09-16,0.8292682926829268,9038163.0
184,7490151,0,2014-09-16,0.8292682926829268,9386000.0
185,7490151,0,2014-09-16,0.8292682926829268,9154426.0
186,7490151,0,2014-09-16,0.8292682926829268,9479426.0
187,7490151,0,2014-09-16,0.8292682926829268,9590971.0
188,7490151,0,2014-09-16,0.8292682926829268,9295079.0
189,7490151,0,2014-09-16,0.8292682926829268,9374346.0
190,7490151,0,2014-09-16,0.8292682926829268,9767271.0
191,7490151,0,2014-09-16,0.8292682926829268,9767284.0
192,7490151,0,2014-09-16,0.8292682926829268,9413766.0
193,7490151,0,2014-09-16,0.8292682926829268,9552495.0
194,7490151,0,2014-09-16,0.8292682926829268,9608980.0
195,7490151,0,2014-09-16,0.8292682926829268,9577976.0
196,7490151,0,2014-09-16,0.8292682926829268,9602485.0
197,7490151,0,2014-09-16,0.8292682926829268,9967240.0
198,7490151,0,2014-09-16,0.8292682926829268,9762625.0
199,7490151,0,2014-09-16,0.8292682926829268,9860283.0
200,6502135,0,2014-09-16,0.8292682926829268,6839759.0
201,6502135,0,2014-09-16,0.8292682926829268,6873624.0
202,6502135,0,2014-09-16,0.8292682926829268,6907525.0
203,6502135,0,2014-09-16,0.8292682926829268,6917974.0
204,6502135,0,2014-09-16,0.8292682926829268,6952769.0
205,6502135,0,2014-09-16,0.8292682926829268,7050437.0
206,6502135,0,2014-09-16,0.8292682926829268,7003555.0
207,6502135,0,2014-09-16,0.8292682926829268,7073198.0
208,6502135,0,2014-09-16,0.8292682926829268,7099947.0
209,6502135,0,2014-09-16,0.8292682926829268,7032031.0
210,6502135,0,2014-09-16,0.8292682926829268,7114008.0
211,6502135,0,2014-09-16,0.8292682926829268,6947430.0
212,6502135,0,2014-09-16,0.8292682926829268,7127510.0
213,6502135,0,2014-09-16,0.8292682926829268,7177268.0
214,6502135,0,2014-09-16,0.8292682926829268,7171683.0
215,6502135,0,2014-09-16,0.8292682926829268,7039721.0
216,6502135,0,2014-09-16,0.8292682926829268,7185082.0
217,6502135,0,2014-09-16,0.8292682926829268,7185149.0
218,6502135,0,2014-09-16,0.8292682926829268,7216225.0
219,6502135,0,2014-09-16,0.8292682926829268,7216359.0
220,6502135,0,2014-09-16,0.8292682926829268,7054774.0
221,6502135,0,2014-09-16,0.8292682926829268,7181769.0
222,6502135,0,2014-09-16,0.8292682926829268,7299489.0
223,6502135,0,2014-09-16,0.8292682926829268,7330838.0
224,6502135,0,2014-09-16,0.8292682926829268,7330908.0
225,6502135,0,2014-09-16,0.8292682926829268,7137143.0
226,6502135,0,2014-09-16,0.8292682926829268,7343397.0
227,6502135,0,2014-09-16,0.8292682926829268,7356689.0
228,6502135,0,2014-09-16,0.8292682926829268,7370111.0
229,6502135,0,2014-09-16,0.8292682926829268,7162533.0
230,6502135,0,2014-09-16,0.8292682926829268,7162742.0
231,6502135,0,2014-09-16,0.8292682926829268,7383329.0
232,6502135,0,2014-09-16,0.8292682926829268,7418492.0
233,6502135,0,2014-09-16,0.8292682926829268,7418504.0
234,6502135,0,2014-09-16,0.8292682926829268,7188172.0
235,6502135,0,2014-09-16,0.8292682926829268,7453885.0
236,6502135,0,2014-09-16,0.8292682926829268,7266613.0
237,6502135,0,2014-09-16,0.8292682926829268,7490151.0
238,6502135,0,2014-09-16,0.8292682926829268,7248696.0
239,6502135,0,2014-09-16,0.8292682926829268,7302705.0
240,6502135,0,2014-09-16,0.8292682926829268,7313815.0
241,6502135,0,2014-09-16,0.8292682926829268,7283526.0
242,6502135,0,2014-09-16,0.8292682926829268,7529247.0
243,6502135,0,2014-09-16,0.8292682926829268,7328250.0
244,6502135,0,2014-09-16,0.8292682926829268,7339923.0
245,6502135,0,2014-09-16,0.8292682926829268,7349977.0
246,6502135,0,2014-09-16,0.8292682926829268,7353286.0
247,6502135,0,2014-09-16,0.8292682926829268,7353380.0
248,6502135,0,2014-09-16,0.8292682926829268,7401132.0
249,6502135,0,2014-09-16,0.8292682926829268,7366794.0
250,6502135,0,2014-09-16,0.8292682926829268,7447151.0
251,6502135,0,2014-09-16,0.8292682926829268,7391717.0
252,6502135,0,2014-09-16,0.8292682926829268,7482925.0
253,6502135,0,2014-09-16,0.8292682926829268,7508753.0
254,6502135,0,2014-09-16,0.8292682926829268,7508813.0
255,6502135,0,2014-09-16,0.8292682926829268,7509490.0
256,6502135,0,2014-09-16,0.8292682926829268,7509681.0
257,6502135,0,2014-09-16,0.8292682926829268,7522905.0
258,6502135,0,2014-09-16,0.8292682926829268,7437482.0
259,6502135,0,2014-09-16,0.8292682926829268,7548948.0
260,6502135,0,2014-09-16,0.8292682926829268,7463590.0
261,6502135,0,2014-09-16,0.8292682926829268,7562226.0
262,6502135,0,2014-09-16,0.8292682926829268,7360075.0
263,6502135,0,2014-09-16,0.8292682926829268,7457946.0
264,6502135,0,2014-09-16,0.8292682926829268,7468948.0
265,6502135,0,2014-09-16,0.8292682926829268,7519835.0
266,6502135,0,2014-09-16,0.8292682926829268,7570663.0
267,6502135,0,2014-09-16,0.8292682926829268,7568224.0
268,6502135,0,2014-09-16,0.8292682926829268,7594025.0
269,6502135,0,2014-09-16,0.8292682926829268,7594273.0
270,6502135,0,2014-09-16,0.8292682926829268,7624142.0
271,6502135,0,2014-09-16,0.8292682926829268,7624154.0
272,6502135,0,2014-09-16,0.8292682926829268,7624447.0
273,6502135,0,2014-09-16,0.8292682926829268,7526480.0
274,6502135,0,2014-09-16,0.8292682926829268,7620733.0
275,6502135,0,2014-09-16,0.8292682926829268,7650421.0
276,6502135,0,2014-09-16,0.8292682926829268,7634373.0
277,6502135,0,2014-09-16,0.8292682926829268,7590242.0
278,6502135,0,2014-09-16,0.8292682926829268,7720975.0
279,6502135,0,2014-09-16,0.8292682926829268,7739497.0
280,6502135,0,2014-09-16,0.8292682926829268,7734822.0
281,6502135,0,2014-09-16,0.8292682926829268,7757278.0
282,6502135,0,2014-09-16,0.8292682926829268,7752656.0
283,6502135,0,2014-09-16,0.8292682926829268,7730528.0
284,6502135,0,2014-09-16,0.8292682926829268,7656868.0
285,6502135,0,2014-09-16,0.8292682926829268,7774834.0
286,6502135,0,2014-09-16,0.8292682926829268,7673329.0
287,6502135,0,2014-09-16,0.8292682926829268,7809851.0
288,6502135,0,2014-09-16,0.8292682926829268,7809860.0
289,6502135,0,2014-09-16,0.8292682926829268,7706266.0
290,6502135,0,2014-09-16,0.8292682926829268,7783772.0
291,6502135,0,2014-09-16,0.8292682926829268,7827309.0
292,6502135,0,2014-09-16,0.8292682926829268,7725557.0
293,6502135,0,2014-09-16,0.8292682926829268,7801995.0
294,6502135,0,2014-09-16,0.8292682926829268,7817636.0
295,6502135,0,2014-09-16,0.8292682926829268,7890996.0
296,6502135,0,2014-09-16,0.8292682926829268,7797724.0
297,6502135,0,2014-09-16,0.8292682926829268,7870380.0
298,6502135,0,2014-09-16,0.8292682926829268,7876692.0
299,6502135,0,2014-09-16,0.8292682926829268,7877597.0
300,6502135,0,2014-09-16,0.8292682926829268,7924884.0
301,6502135,0,2014-09-16,0.8292682926829268,7911963.0
302,6502135,0,2014-09-16,0.8292682926829268,7930423.0
303,6502135,0,2014-09-16,0.8292682926829268,7930740.0
304,6502135,0,2014-09-16,0.8292682926829268,7945654.0
305,6502135,0,2014-09-16,0.8292682926829268,7941839.0
306,6502135,0,2014-09-16,0.8292682926829268,7979694.0
307,6502135,0,2014-09-16,0.8292682926829268,7958091.0
308,6502135,0,2014-09-16,0.8292682926829268,7996539.0
309,6502135,0,2014-09-16,0.8292682926829268,7921211.0
310,6502135,0,2014-09-16,0.8292682926829268,7953834.0
311,6502135,0,2014-09-16,0.8292682926829268,7953888.0
312,6502135,0,2014-09-16,0.8292682926829268,8032642.0
313,6502135,0,2014-09-16,0.8292682926829268,8032933.0
314,6502135,0,2014-09-16,0.8292682926829268,7969876.0
315,6502135,0,2014-09-16,0.8292682926829268,8051181.0
316,6502135,0,2014-09-16,0.8292682926829268,7987274.0
317,6502135,0,2014-09-16,0.8292682926829268,7916656.0
318,6502135,0,2014-09-16,0.8292682926829268,7916739.0
319,6502135,0,2014-09-16,0.8292682926829268,7917616.0
320,6502135,0,2014-09-16,0.8292682926829268,8065520.0
321,6502135,0,2014-09-16,0.8292682926829268,7933990.0
322,6502135,0,2014-09-16,0.8292682926829268,8038068.0
323,6502135,0,2014-09-16,0.8292682926829268,8116207.0
324,6502135,0,2014-09-16,0.8292682926829268,8117639.0
325,6502135,0,2014-09-16,0.8292682926829268,8156557.0
326,6502135,0,2014-09-16,0.8292682926829268,8195818.0
327,6502135,0,2014-09-16,0.8292682926829268,8199641.0
328,6502135,0,2014-09-16,0.8292682926829268,8214899.0
329,6502135,0,2014-09-16,0.8292682926829268,8233392.0
330,6502135,0,2014-09-16,0.8292682926829268,8238241.0
331,6502135,0,2014-09-16,0.8292682926829268,8186026.0
332,6502135,0,2014-09-16,0.8292682926829268,8255515.0
333,6502135,0,2014-09-16,0.8292682926829268,8108915.0
334,6502135,0,2014-09-16,0.8292682926829268,8127013.0
335,6502135,0,2014-09-16,0.8292682926829268,8145191.0
336,6502135,0,2014-09-16,0.8292682926829268,8259729.0
337,6502135,0,2014-09-16,0.8292682926829268,8261340.0
338,6502135,0,2014-09-16,0.8292682926829268,8184534.0
339,6502135,0,2014-09-16,0.8292682926829268,8356336.0
340,6502135,0,2014-09-16,0.8292682926829268,8185809.0
341,6502135,0,2014-09-16,0.8292682926829268,8270423.0
342,6502135,0,2014-09-16,0.8292682926829268,8204082.0
343,6502135,0,2014-09-16,0.8292682926829268,8320370.0
344,6502135,0,2014-09-16,0.8292682926829268,8224983.0
345,6502135,0,2014-09-16,0.8292682926829268,8379865.0
346,6502135,0,2014-09-16,0.8292682926829268,8397282.0
347,6502135,0,2014-09-16,0.8292682926829268,8381273.0
348,6502135,0,2014-09-16,0.8292682926829268,8437284.0
349,6502135,0,2014-09-16,0.8292682926829268,8458340.0
350,6502135,0,2014-09-16,0.8292682926829268,8458341.0
351,6502135,0,2014-09-16,0.8292682926829268,8310928.0
352,6502135,0,2014-09-16,0.8292682926829268,8332487.0
353,6502135,0,2014-09-16,0.8292682926829268,8266319.0
354,6502135,0,2014-09-16,0.8292682926829268,8462630.0
355,6502135,0,2014-09-16,0.8292682926829268,8521888.0
356,6502135,0,2014-09-16,0.8292682926829268,8370457.0
357,6502135,0,2014-09-16,0.8292682926829268,8484374.0
358,6502135,0,2014-09-16,0.8292682926829268,8370937.0
359,6502135,0,2014-09-16,0.8292682926829268,8484695.0
360,6502135,0,2014-09-16,0.8292682926829268,8543710.0
361,6502135,0,2014-09-16,0.8292682926829268,8543734.0
362,6502135,0,2014-09-16,0.8292682926829268,8504696.0
363,6502135,0,2014-09-16,0.8292682926829268,8504697.0
364,6502135,0,2014-09-16,0.8292682926829268,8411560.0
365,6502135,0,2014-09-16,0.8292682926829268,8432800.0
366,6502135,0,2014-09-16,0.8292682926829268,8549285.0
367,6502135,0,2014-09-16,0.8292682926829268,8549322.0
368,6502135,0,2014-09-16,0.8292682926829268,8451731.0
369,6502135,0,2014-09-16,0.8292682926829268,8386768.0
370,6502135,0,2014-09-16,0.8292682926829268,8630271.0
371,6502135,0,2014-09-16,0.8292682926829268,8572247.0
372,6502135,0,2014-09-16,0.8292682926829268,8595478.0
373,6502135,0,2014-09-16,0.8292682926829268,8427317.0
374,6502135,0,2014-09-16,0.8292682926829268,8671163.0
375,6502135,0,2014-09-16,0.8292682926829268,8429715.0
376,6502135,0,2014-09-16,0.8292682926829268,8429725.0
377,6502135,0,2014-09-16,0.8292682926829268,8516117.0
378,6502135,0,2014-09-16,0.8292682926829268,8516131.0
379,6502135,0,2014-09-16,0.8292682926829268,8694610.0
380,6502135,0,2014-09-16,0.8292682926829268,8695083.0
381,6502135,0,2014-09-16,0.8292682926829268,8560705.0
382,6502135,0,2014-09-16,0.8292682926829268,8533457.0
383,6502135,0,2014-09-16,0.8292682926829268,8604995.0
384,6502135,0,2014-09-16,0.8292682926829268,8553699.0
385,6502135,0,2014-09-16,0.8292682926829268,8554899.0
386,6502135,0,2014-09-16,0.8292682926829268,8625793.0
387,6502135,0,2014-09-16,0.8292682926829268,8576881.0
388,6502135,0,2014-09-16,0.8292682926829268,8645527.0
389,6502135,0,2014-09-16,0.8292682926829268,8725880.0
390,6502135,0,2014-09-16,0.8292682926829268,8843643.0
391,6502135,0,2014-09-16,0.8292682926829268,8599697.0
392,6502135,0,2014-09-16,0.8292682926829268,8751667.0
393,6502135,0,2014-09-16,0.8292682926829268,8621604.0
394,6502135,0,2014-09-16,0.8292682926829268,8639797.0
395,6502135,0,2014-09-16,0.8292682926829268,8868705.0
396,6502135,0,2014-09-16,0.8292682926829268,8824490.0
397,6502135,0,2014-09-16,0.8292682926829268,8850009.0
398,6502135,0,2014-09-16,0.8292682926829268,8950680.0
399,6502135,0,2014-09-16,0.8292682926829268,8874771.0
400,6502135,0,2014-09-16,0.8292682926829268,8661153.0
401,6502135,0,2014-09-16,0.8292682926829268,8917311.0
402,6502135,0,2014-09-16,0.8292682926829268,8762498.0
403,6502135,0,2014-09-16,0.8292682926829268,8762554.0
404,6502135,0,2014-09-16,0.8292682926829268,9027115.0
405,6502135,0,2014-09-16,0.8292682926829268,8704863.0
406,6502135,0,2014-09-16,0.8292682926829268,9069782.0
407,6502135,0,2014-09-16,0.8292682926829268,9071543.0
408,6502135,0,2014-09-16,0.8292682926829268,8984268.0
409,6502135,0,2014-09-16,0.8292682926829268,9094399.0
410,6502135,0,2014-09-16,0.8292682926829268,9008100.0
411,6502135,0,2014-09-16,0.8292682926829268,9009812.0
412,6502135,0,2014-09-16,0.8292682926829268,8782244.0
413,6502135,0,2014-09-16,0.8292682926829268,8862871.0
414,6502135,0,2014-09-16,0.8292682926829268,9143481.0
415,6502135,0,2014-09-16,0.8292682926829268,8908700.0
416,6502135,0,2014-09-16,0.8292682926829268,9077694.0
417,6502135,0,2014-09-16,0.8292682926829268,9077695.0
418,6502135,0,2014-09-16,0.8292682926829268,9078128.0
419,6502135,0,2014-09-16,0.8292682926829268,8930536.0
420,6502135,0,2014-09-16,0.8292682926829268,8881261.0
421,6502135,0,2014-09-16,0.8292682926829268,8948797.0
422,6502135,0,2014-09-16,0.8292682926829268,8904516.0
423,6502135,0,2014-09-16,0.8292682926829268,9100375.0
424,6502135,0,2014-09-16,0.8292682926829268,9258241.0
425,6502135,0,2014-09-16,0.8292682926829268,8943201.0
426,6502135,0,2014-09-16,0.8292682926829268,9280667.0
427,6502135,0,2014-09-16,0.8292682926829268,9043278.0
428,6502135,0,2014-09-16,0.8292682926829268,9043476.0
429,6502135,0,2014-09-16,0.8292682926829268,9015090.0
430,6502135,0,2014-09-16,0.8292682926829268,9015471.0
431,6502135,0,2014-09-16,0.8292682926829268,9037713.0
432,6502135,0,2014-09-16,0.8292682926829268,9038163.0
433,6502135,0,2014-09-16,0.8292682926829268,9106557.0
434,6502135,0,2014-09-16,0.8292682926829268,9386000.0
435,6502135,0,2014-09-16,0.8292682926829268,9496991.0
436,6502135,0,2014-09-16,0.8292682926829268,9521130.0
437,6502135,0,2014-09-16,0.8292682926829268,9154426.0
438,6502135,0,2014-09-16,0.8292682926829268,9479426.0
439,6502135,0,2014-09-16,0.8292682926829268,9479589.0
440,6502135,0,2014-09-16,0.8292682926829268,9590971.0
441,6502135,0,2014-09-16,0.8292682926829268,9210081.0
442,6502135,0,2014-09-16,0.8292682926829268,9225663.0
443,6502135,0,2014-09-16,0.8292682926829268,9231853.0
444,6502135,0,2014-09-16,0.8292682926829268,9525620.0
445,6502135,0,2014-09-16,0.8292682926829268,9667534.0
446,6502135,0,2014-09-16,0.8292682926829268,9374346.0
447,6502135,0,2014-09-16,0.8292682926829268,9390287.0
448,6502135,0,2014-09-16,0.8292682926829268,9767271.0
449,6502135,0,2014-09-16,0.8292682926829268,9767284.0
450,6502135,0,2014-09-16,0.8292682926829268,9444785.0
451,6502135,0,2014-09-16,0.8292682926829268,9413766.0
452,6502135,0,2014-09-16,0.8292682926829268,9467290.0
453,6502135,0,2014-09-16,0.8292682926829268,9674145.0
454,6502135,0,2014-09-16,0.8292682926829268,9819649.0
455,6502135,0,2014-09-16,0.8292682926829268,9461875.0
456,6502135,0,2014-09-16,0.8292682926829268,9537824.0
457,6502135,0,2014-09-16,0.8292682926829268,9912677.0
458,6502135,0,2014-09-16,0.8292682926829268,9552495.0
459,6502135,0,2014-09-16,0.8292682926829268,9608980.0
460,6502135,0,2014-09-16,0.8292682926829268,9577976.0
461,6502135,0,2014-09-16,0.8292682926829268,9634943.0
462,6502135,0,2014-09-16,0.8292682926829268,9602485.0
463,6502135,0,2014-09-16,0.8292682926829268,9961013.0
464,6502135,0,2014-09-16,0.8292682926829268,9961094.0
